video_url,duration,description,hours,id
https://www.youtube.com/watch?v=pl8tWC6eMxI,2:39,Mammut front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill,0.0441666666666666,pl8tWC6eMxI
https://www.youtube.com/watch?v=shJ06IMgpCU,2:11,Karacho front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill,0.0363888888888888,shJ06IMgpCU
https://www.youtube.com/watch?v=SjnZjU_Ph0c,1:25,Volldampf front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill,0.0236111111111111,SjnZjU_Ph0c
https://www.youtube.com/watch?v=3AWPZu6mW64,2:12,Hals-über-Kopf front seat on-ride 5K POV @60fps Erlebnispark Tripsdrill  uber ueber,0.0366666666666666,3AWPZu6mW64
https://www.youtube.com/watch?v=YoGmBwZVqWg,3:24,OzIris back seat on-ride 4K POV @60fps Parc Astérix Asterix,0.0566666666666666,YoGmBwZVqWg
https://www.youtube.com/watch?v=HiHn2F0iXas,2:22,SOS Numérobis front seat on-ride 4K POV @60fps Parc Astérix Asterix Numerobis,0.0394444444444444,HiHn2F0iXas
https://www.youtube.com/watch?v=x1pBe4Ferrk,1:50,Vol D'lcare front seat on-ride 4K POV @60fps Parc Astérix Asterix,0.0305555555555555,x1pBe4Ferrk
https://www.youtube.com/watch?v=mI8A5poe4UM,3:05,Trace Du Hourra front seat on-ride 4K POV @60fps Parc Astérix Asterix,0.0513888888888888,mI8A5poe4UM
https://www.youtube.com/watch?v=ZAvYpx75OjQ,3:56,Pégase Express front seat on-ride 4K POV Parc Astérix Asterix Pegase,0.0655555555555555,ZAvYpx75OjQ
https://www.youtube.com/watch?v=_ON8tbN_rRE,2:44,OzIris front seat on-ride 4K POV @60fps Parc Astérix Asterix,0.0455555555555555,_ON8tbN_rRE
https://www.youtube.com/watch?v=cYRhWd5AHQY,2:51,Goudurix front seat on-ride 4K POV @60FPS Parc Astérix Asterix,0.0475,cYRhWd5AHQY
https://www.youtube.com/watch?v=t5BVG75H_wY,3:51,New Texas Giant front seat on-ride 4K POV @60fps Six Flags Over Texas,0.0641666666666666,t5BVG75H_wY
